RegionID,SizeRank,RegionName,RegionType,StateName,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31
394798,76,"Little Rock, AR",Msa,AR,137667.0,141667.0,144667.0,147333.0,145667.0,143667.0,141667.0,141633.0,139633.0,136633.0,136667.0,136000.0,139333.0,140535.0,145869.0,147869.0,149667.0,147000.0,144000.0,142000.0,141000.0,146000.0,145333.0,146333.0,143333.0,148000.0,151667.0,154378.0,154378.0,151822.0,152111.0,150861.0,152250.0,152167.0,149750.0,149583.0,149667.0,153333.0,156000.0,154333.0,153000.0,150300.0,149967.0,148633.0,151317.0,152983.0,155650.0,153000.0,154667.0,154667.0,158833.0,160167.0,163500.0,164433.0,165767.0,165561.0,165461.0,163111.0,161650.0,161983.0,165300.0,170300.0,175534.0,178901.0,179234.0,176800.0,173300.0,172800.0,174633.0,173133.0,171600.0,166633.0,169050.0,170750.0,176750.0,181000.0,184333.0,182000.0,178300.0,173967.0,173633.0,173750.0,173033.0,172533.0,174117.0,177500.0,181594.0,181927.0,183594.0,181667.0,179167.0,172833.0,165500.0,158000.0,154333.0,154333.0,156833.0,158617.0,160933.0,160100.0,157317.0,153333.0,158333.0,161000.0,165833.0,162500.0,167500.0,165333.0,167333.0,164000.0,170300.0,168112.0,167779.0,160812.0,159333.0,158000.0,157333.0,157000.0,156167.0,156333.0,159333.0,162383.0,167217.0,169217.0,166383.0,162717.0,159717.0,162133.0,163375.0,164208.0,162375.0,161800.0,162600.0,166783.0,170283.0,171983.0,171833.0,169200.0,167214.0,168214.0,168014.0,167480.0,164447.0,169413.0,175267.0,179133.0,179167.0,180833.0,185000.0,186667.0,186833.0,186700.0,188200.0,184867.0,182667.0,182800.0,190967.0,197300.0
395134,77,"Stockton, CA",Msa,CA,303333.0,284000.0,266167.0,255000.0,242500.0,234167.0,230833.0,222545.0,219545.0,204545.0,198333.0,186333.0,186333.0,190000.0,194000.0,197000.0,190333.0,186333.0,181917.0,184250.0,189250.0,190250.0,189417.0,186083.0,183167.0,186667.0,188333.0,189333.0,182667.0,184333.0,182833.0,184500.0,177417.0,178417.0,176750.0,177167.0,175000.0,173667.0,172667.0,172667.0,174000.0,175500.0,171667.0,168333.0,166167.0,166667.0,170000.0,168333.0,173417.0,173417.0,180083.0,178417.0,178417.0,180083.0,183667.0,192000.0,195333.0,199000.0,193000.0,199667.0,204167.0,217167.0,218833.0,228667.0,235000.0,244000.0,242333.0,242333.0,244000.0,247333.0,248667.0,251333.0,254667.0,259583.0,261250.0,266250.0,270000.0,273333.0,273500.0,270167.0,273500.0,272333.0,279000.0,275667.0,280000.0,281667.0,289917.0,294917.0,300917.0,299333.0,297667.0,300000.0,305000.0,308333.0,308667.0,308667.0,313667.0,320000.0,321667.0,323667.0,323667.0,326333.0,327667.0,326000.0,328727.0,328727.0,332060.0,336000.0,344000.0,347333.0,348000.0,351667.0,358333.0,363667.0,361333.0,364667.0,366833.0,370833.0,374000.0,381500.0,386500.0,385000.0,381133.0,379467.0,384467.0,383333.0,384500.0,384083.0,390750.0,397500.0,404250.0,405417.0,406333.0,397583.0,396417.0,390917.0,398333.0,398333.0,401667.0,402500.0,409167.0,417500.0,425167.0,426583.0,429917.0,428333.0,427083.0,424583.0,421167.0,422667.0,425167.0,431667.0,431667.0,433333.0,433333.0,443917.0,457250.0,475583.0
394457,78,"Charleston, SC",Msa,SC,205650.0,208983.0,208294.0,207778.0,207778.0,202717.0,198567.0,193900.0,194330.0,191368.0,191702.0,192455.0,192750.0,194167.0,195751.0,196856.0,193364.0,186949.0,183510.0,181252.0,185845.0,190696.0,195363.0,194852.0,192399.0,192940.0,193257.0,197274.0,202066.0,206414.0,205451.0,208118.0,205453.0,205667.0,192203.0,192203.0,193090.0,201387.0,203054.0,203167.0,204333.0,198878.0,198208.0,197563.0,201352.0,199022.0,194108.0,192441.0,191108.0,200612.0,207282.0,217477.0,217699.0,213052.0,207810.0,201810.0,206120.0,203167.0,202815.0,201481.0,207815.0,214615.0,221282.0,222949.0,225000.0,222766.0,219100.0,215766.0,219516.0,223183.0,225183.0,222967.0,225383.0,230050.0,230750.0,233333.0,228082.0,225415.0,222582.0,226167.0,227983.0,228483.0,226988.0,229504.0,230171.0,233667.0,236870.0,240200.0,239867.0,238820.0,235490.0,240490.0,242583.0,239250.0,237233.0,234102.0,240605.0,241955.0,246906.0,249437.0,249104.0,248802.0,248102.0,248952.0,247058.0,247047.0,246863.0,248390.0,252402.0,257674.0,261605.0,264435.0,260827.0,257603.0,256690.0,257700.0,266499.0,267216.0,268209.0,263383.0,263417.0,268417.0,271333.0,271667.0,270000.0,270517.0,270933.0,272612.0,272429.0,271679.0,272611.0,272913.0,277879.0,280268.0,284967.0,287003.0,288637.0,288637.0,287933.0,281807.0,280342.0,282375.0,288535.0,288333.0,289250.0,287250.0,287567.0,293317.0,304567.0,313412.0,316537.0,316849.0,321020.0,319562.0,321667.0,327819.0,339153.0,347319.0
395143,79,"Syracuse, NY",Msa,NY,111933.0,114267.0,119267.0,124400.0,126733.0,124467.0,121667.0,118667.0,117000.0,115333.0,113333.0,114833.0,116993.0,120327.0,123393.0,124543.0,125543.0,124187.0,124877.0,121544.0,118110.0,113897.0,113563.0,113120.0,115667.0,119333.0,123050.0,123383.0,124283.0,124567.0,128967.0,126850.0,123850.0,118783.0,115417.0,116750.0,118717.0,122300.0,123967.0,124000.0,126667.0,125890.0,125890.0,120423.0,120367.0,115367.0,115833.0,112733.0,116067.0,118400.0,124000.0,128250.0,130250.0,126917.0,123333.0,123000.0,123000.0,119667.0,115333.0,114290.0,119207.0,122873.0,128083.0,130917.0,134217.0,133050.0,132383.0,129327.0,127827.0,122577.0,117333.0,115775.0,118258.0,122258.0,126983.0,129667.0,133633.0,132300.0,129250.0,128367.0,125033.0,124083.0,118333.0,118233.0,121233.0,128567.0,132098.0,133765.0,133432.0,133100.0,129767.0,126433.0,124000.0,125417.0,125167.0,122958.0,123175.0,125092.0,131633.0,135733.0,140400.0,140450.0,139717.0,135383.0,132000.0,127000.0,123000.0,120000.0,120667.0,126000.0,133846.0,139363.0,139363.0,138475.0,135908.0,135908.0,135432.0,131148.0,128982.0,125500.0,128667.0,132567.0,140867.0,144200.0,146800.0,144975.0,142475.0,140475.0,138432.0,136766.0,134099.0,131990.0,135323.0,138990.0,147333.0,151833.0,153500.0,151833.0,151021.0,149734.0,149367.0,147013.0,146733.0,144267.0,146267.0,150467.0,156300.0,159482.0,164765.0,167449.0,169267.0,166683.0,163500.0,160167.0,154833.0,154000.0,159367.0,166033.0
394484,80,"Colorado Springs, CO",Msa,CO,213167.0,214167.0,217833.0,221167.0,220167.0,216667.0,210000.0,207833.0,206850.0,204683.0,201017.0,201333.0,202833.0,206633.0,203967.0,203800.0,202500.0,201566.0,201483.0,200483.0,203417.0,205300.0,204922.0,197922.0,192955.0,192667.0,202300.0,211967.0,219967.0,220338.0,218005.0,214005.0,216650.0,212733.0,213246.0,205996.0,206580.0,204675.0,209275.0,210229.0,213538.0,211871.0,211122.0,207872.0,206772.0,207900.0,206733.0,209167.0,208833.0,214633.0,218617.0,223600.0,224232.0,220498.0,219482.0,220300.0,221717.0,218417.0,214100.0,214617.0,219046.0,221279.0,224763.0,229033.0,233367.0,232647.0,228013.0,226749.0,226969.0,229564.0,224829.0,222329.0,218300.0,223300.0,231150.0,236684.0,238350.0,232167.0,231166.0,227757.0,228724.0,231558.0,232582.0,231515.0,231515.0,238733.0,243383.0,245050.0,242883.0,243575.0,241242.0,240183.0,241724.0,242390.0,245116.0,245557.0,248890.0,254025.0,259468.0,262802.0,263983.0,261983.0,261983.0,259667.0,261500.0,266500.0,268383.0,270183.0,272499.0,277408.0,282441.0,281124.0,281500.0,278833.0,280167.0,283000.0,285667.0,288300.0,291616.0,296366.0,301749.0,306733.0,313767.0,316417.0,315617.0,311833.0,307831.0,305331.0,303997.0,303667.0,306837.0,309504.0,318504.0,321716.0,327349.0,326349.0,327633.0,327667.0,331000.0,330417.0,331017.0,330417.0,334888.0,342621.0,348888.0,352333.0,352333.0,360000.0,368333.0,375333.0,377000.0,379000.0,378000.0,377000.0,383333.0,392500.0,404500.0,414500.0
395235,81,"Winston-Salem, NC",Msa,NC,134333.0,136833.0,140500.0,143000.0,142000.0,138250.0,136583.0,135250.0,133000.0,130000.0,128083.0,129083.0,130417.0,134000.0,135042.0,135708.0,133875.0,131333.0,131583.0,128083.0,129065.0,132482.0,133982.0,133500.0,129167.0,131417.0,135083.0,134917.0,134167.0,131500.0,134083.0,137833.0,135333.0,129583.0,122083.0,122233.0,124400.0,128900.0,132583.0,133750.0,131167.0,127417.0,125750.0,126583.0,126000.0,125167.0,118500.0,119667.0,118867.0,124533.0,128367.0,130000.0,131333.0,127667.0,128000.0,124000.0,123333.0,120083.0,119413.0,117413.0,122997.0,128333.0,136167.0,136567.0,136900.0,132150.0,129083.0,127083.0,127667.0,124917.0,125583.0,123917.0,127000.0,128667.0,133667.0,136667.0,136333.0,134250.0,132583.0,132333.0,132583.0,132583.0,132917.0,134750.0,137083.0,140167.0,140167.0,142667.0,142167.0,141500.0,138500.0,137250.0,135583.0,137750.0,136667.0,136250.0,137750.0,143333.0,149417.0,148917.0,149000.0,148248.0,148248.0,145748.0,145667.0,143500.0,140667.0,141467.0,146283.0,152617.0,154317.0,155000.0,156000.0,155333.0,153667.0,151000.0,150667.0,151667.0,151667.0,152000.0,153333.0,158483.0,160817.0,160817.0,160667.0,161000.0,162083.0,162083.0,166750.0,166667.0,163667.0,161667.0,164583.0,172583.0,175583.0,179333.0,177667.0,175667.0,172333.0,174000.0,177667.0,175000.0,172333.0,171333.0,180667.0,185000.0,190000.0,194333.0,198333.0,201667.0,200000.0,200333.0,198500.0,194500.0,192333.0,192167.0,195167.0,186750.0
395224,82,"Wichita, KS",Msa,KS,111608.0,120520.0,119803.0,120403.0,123583.0,127467.0,125283.0,120442.0,119942.0,121458.0,117983.0,110327.0,113477.0,116160.0,124983.0,124167.0,127090.0,123090.0,115924.0,115000.0,114650.0,119283.0,111483.0,115417.0,115117.0,125417.0,128467.0,129567.0,128733.0,122933.0,119833.0,116837.0,115337.0,115970.0,110933.0,113583.0,111617.0,119383.0,120150.0,121150.0,118417.0,119817.0,123733.0,121483.0,119333.0,113350.0,113600.0,109267.0,116583.0,120917.0,128083.0,131233.0,129600.0,127758.0,122658.0,123592.0,119183.0,115258.0,111442.0,115758.0,121350.0,128533.0,132200.0,131567.0,130733.0,126833.0,126383.0,123217.0,120717.0,116167.0,115167.0,114500.0,117083.0,118717.0,125550.0,131300.0,135667.0,133167.0,132500.0,129733.0,128400.0,127383.0,128650.0,131150.0,133883.0,136050.0,139383.0,138983.0,137800.0,133633.0,130967.0,129567.0,130070.0,131420.0,129670.0,129667.0,129358.0,134358.0,137692.0,139983.0,139317.0,141317.0,142750.0,142167.0,142667.0,141250.0,140833.0,133846.0,133096.0,137096.0,145250.0,149500.0,149898.0,148565.0,146565.0,141967.0,139783.0,138617.0,138983.0,137500.0,139167.0,143333.0,150000.0,150458.0,151458.0,149758.0,150933.0,148350.0,146550.0,145917.0,146375.0,148208.0,148842.0,153967.0,158967.0,166000.0,163000.0,158583.0,152583.0,154917.0,155250.0,150883.0,148500.0,150917.0,162617.0,166167.0,169500.0,171500.0,175917.0,179250.0,177000.0,174717.0,175033.0,173283.0,173317.0,173250.0,176883.0,191633.0
395115,83,"Springfield, MA",Msa,MA,190333.0,195167.0,201167.0,204333.0,206750.0,207083.0,202917.0,192667.0,184633.0,179133.0,177133.0,177900.0,177733.0,180900.0,184833.0,187600.0,191100.0,190267.0,189417.0,182750.0,180250.0,184167.0,186667.0,189367.0,181867.0,181033.0,185000.0,193333.0,200000.0,195500.0,191333.0,184667.0,183200.0,185700.0,179033.0,174817.0,169783.0,174117.0,181717.0,185750.0,196417.0,193333.0,187667.0,179500.0,174833.0,172833.0,165667.0,169333.0,169000.0,176917.0,182750.0,190083.0,196833.0,188667.0,186583.0,178917.0,179083.0,173833.0,170583.0,171050.0,176050.0,183600.0,192383.0,200800.0,202500.0,196083.0,188000.0,180333.0,178417.0,176250.0,173083.0,174500.0,178333.0,186333.0,194467.0,194800.0,198300.0,189333.0,186833.0,184833.0,185067.0,184217.0,179800.0,180233.0,184417.0,191400.0,198033.0,202950.0,206967.0,205333.0,199250.0,191933.0,187433.0,185471.0,179871.0,179371.0,180517.0,190517.0,198850.0,206500.0,207250.0,205583.0,199750.0,195297.0,193630.0,194630.0,192567.0,191817.0,191483.0,194417.0,201667.0,209833.0,214300.0,213633.0,209317.0,211517.0,207350.0,205467.0,198283.0,198283.0,201650.0,209500.0,219467.0,222800.0,223467.0,218500.0,218500.0,218333.0,218300.0,211300.0,203967.0,200667.0,204667.0,213667.0,220667.0,228567.0,230475.0,230108.0,228542.0,226617.0,226650.0,222650.0,218500.0,216833.0,221167.0,230300.0,235300.0,239967.0,243333.0,248150.0,249817.0,248150.0,248333.0,245000.0,241667.0,240733.0,245733.0,255733.0
394440,84,"Fort Myers, FL",Msa,FL,215665.0,208648.0,206648.0,204817.0,195167.0,181833.0,175633.0,167467.0,162800.0,152833.0,151333.0,144667.0,144667.0,137750.0,134233.0,129900.0,124483.0,121333.0,116667.0,119000.0,120667.0,123333.0,123833.0,123833.0,125500.0,128333.0,128333.0,125000.0,121333.0,119667.0,121333.0,120000.0,122833.0,123500.0,125167.0,124000.0,125000.0,126967.0,132633.0,134967.0,134967.0,130467.0,126800.0,127500.0,127500.0,127800.0,128433.0,132267.0,139967.0,145000.0,147000.0,145000.0,143667.0,141000.0,141708.0,143742.0,150575.0,149367.0,150000.0,150333.0,156900.0,163400.0,168733.0,171333.0,170966.0,168049.0,168799.0,170333.0,175583.0,178167.0,178500.0,177667.0,178667.0,185000.0,189000.0,189167.0,186833.0,184500.0,186333.0,191333.0,193667.0,193368.0,187123.0,190536.0,195335.0,205913.0,206833.0,207667.0,200000.0,197333.0,193967.0,201183.0,207183.0,212183.0,208300.0,202333.0,200699.0,203999.0,207967.0,209783.0,208852.0,210085.0,209935.0,212567.0,215000.0,218298.0,217948.0,219198.0,221567.0,225250.0,224000.0,221667.0,219667.0,219167.0,217500.0,216800.0,218300.0,220700.0,224733.0,227067.0,232333.0,233050.0,233050.0,232050.0,232333.0,230667.0,228377.0,228310.0,231310.0,233600.0,233667.0,233000.0,233468.0,237460.0,240127.0,239658.0,236167.0,234500.0,234833.0,236333.0,238102.0,238518.0,239035.0,242267.0,244850.0,246333.0,241967.0,241967.0,245608.0,249974.0,252291.0,254983.0,258317.0,259333.0,251667.0,245667.0,245983.0,252650.0
394399,85,"Boise City, ID",Msa,ID,185086.0,185625.0,188583.0,187333.0,185667.0,182167.0,181667.0,178053.0,171386.0,166386.0,164654.0,162654.0,160988.0,158000.0,159070.0,157320.0,158151.0,154081.0,150831.0,145000.0,145000.0,145000.0,145000.0,141650.0,138707.0,139373.0,138967.0,137827.0,135590.0,132847.0,132303.0,129873.0,128040.0,124300.0,121633.0,118967.0,117633.0,117633.0,121300.0,124000.0,126000.0,125000.0,124333.0,125333.0,123650.0,122817.0,124783.0,127300.0,132809.0,136509.0,142674.0,147298.0,151932.0,151600.0,151434.0,148134.0,149801.0,150000.0,149732.0,153065.0,158065.0,164165.0,170632.0,173282.0,175783.0,172650.0,174967.0,175933.0,178933.0,176675.0,172709.0,170675.0,171300.0,176950.0,181817.0,184317.0,184983.0,180817.0,181150.0,182444.0,185819.0,184183.0,182655.0,184280.0,187383.0,191633.0,194967.0,200667.0,201650.0,200590.0,198923.0,200573.0,203967.0,201967.0,201220.0,199720.0,205046.0,209476.0,214642.0,218650.0,219967.0,220980.0,221630.0,221334.0,221988.0,219877.0,221872.0,223172.0,225633.0,227300.0,231633.0,236788.0,241788.0,242071.0,242750.0,239899.0,242949.0,246782.0,252392.0,259058.0,261058.0,265967.0,270967.0,278883.0,284050.0,282083.0,280800.0,279600.0,278500.0,277367.0,279033.0,281433.0,287965.0,293632.0,301665.0,304600.0,305633.0,304645.0,303655.0,306655.0,306309.0,312333.0,314300.0,321883.0,323550.0,326815.0,331562.0,339895.0,351663.0,361667.0,369967.0,375630.0,382880.0,391247.0,402250.0,418330.0,434977.0,451643.0
395160,86,"Toledo, OH",Msa,OH,118400.0,122067.0,126167.0,120883.0,120167.0,118200.0,114733.0,107617.0,100583.0,101167.0,105650.0,112933.0,114600.0,110933.0,110617.0,112783.0,118133.0,113833.0,109000.0,102500.0,99167.0,98167.0,97883.0,98800.0,102467.0,104250.0,110667.0,106833.0,107667.0,103000.0,109500.0,105333.0,106000.0,100667.0,102167.0,100500.0,99833.0,108333.0,110417.0,109250.0,102958.0,103042.0,104175.0,100133.0,101133.0,101167.0,107167.0,103500.0,104333.0,104200.0,109817.0,112983.0,109617.0,107833.0,107250.0,109000.0,105475.0,103892.0,99975.0,101833.0,99933.0,108267.0,113733.0,118800.0,117133.0,110000.0,102333.0,99833.0,99833.0,101667.0,93250.0,87417.0,88250.0,95833.0,106333.0,111667.0,116650.0,114983.0,111983.0,106000.0,104833.0,98667.0,98817.0,100317.0,106300.0,113300.0,115967.0,122150.0,116833.0,115833.0,112500.0,111983.0,111983.0,105383.0,105067.0,104983.0,112583.0,116833.0,118567.0,119233.0,117317.0,115608.0,114608.0,114775.0,114375.0,113375.0,112542.0,109250.0,111250.0,117917.0,126317.0,129317.0,128317.0,124333.0,120667.0,115000.0,113122.0,107788.0,106788.0,108000.0,114333.0,120833.0,125833.0,130500.0,130583.0,132250.0,125350.0,123100.0,116733.0,114967.0,114800.0,117833.0,122167.0,128167.0,129833.0,134150.0,132483.0,137483.0,134133.0,133633.0,128633.0,127000.0,126333.0,127233.0,132733.0,138067.0,139500.0,142333.0,139000.0,142300.0,140633.0,143300.0,144300.0,145633.0,141117.0,140567.0,141567.0,146750.0
394816,87,"Madison, WI",Msa,WI,199967.0,203000.0,203000.0,208000.0,209083.0,210417.0,206750.0,206000.0,205667.0,205133.0,200467.0,196133.0,193667.0,195000.0,196567.0,196633.0,200633.0,197383.0,193483.0,186300.0,184817.0,183650.0,184667.0,185833.0,188300.0,188883.0,193083.0,202283.0,210533.0,209917.0,207583.0,200917.0,199333.0,195000.0,195000.0,192500.0,190083.0,190417.0,195817.0,201317.0,201150.0,196583.0,192833.0,195067.0,196900.0,191233.0,180250.0,175083.0,183083.0,191667.0,197417.0,192417.0,193083.0,190750.0,190750.0,189383.0,187617.0,185917.0,180783.0,180800.0,186833.0,194333.0,203000.0,205333.0,207217.0,203517.0,201117.0,198317.0,194683.0,191567.0,187483.0,189483.0,191795.0,196612.0,199945.0,210483.0,215917.0,218583.0,209583.0,206583.0,203917.0,203333.0,201417.0,202083.0,206333.0,213300.0,218550.0,221550.0,224250.0,221667.0,218333.0,214833.0,216500.0,219000.0,214617.0,212283.0,214783.0,219333.0,226217.0,230550.0,236550.0,234883.0,228883.0,227717.0,228167.0,228500.0,228683.0,232017.0,240683.0,243333.0,250000.0,251167.0,257667.0,253183.0,252483.0,247483.0,243935.0,244968.0,243968.0,252000.0,251833.0,257667.0,262633.0,270022.0,270522.0,263522.0,259133.0,256300.0,258333.0,260708.0,259042.0,259008.0,259933.0,268600.0,278008.0,279708.0,279708.0,272300.0,269633.0,269633.0,269333.0,269400.0,268367.0,271033.0,281933.0,288467.0,297283.0,294650.0,296150.0,294333.0,295900.0,296900.0,297233.0,296333.0,291333.0,303000.0,311667.0,330000.0
394766,88,"Lakeland, FL",Msa,FL,169000.0,166967.0,164633.0,166800.0,163833.0,160500.0,159083.0,160317.0,159281.0,154864.0,143631.0,136333.0,129967.0,130633.0,130600.0,131800.0,131133.0,130400.0,129200.0,126600.0,125000.0,121367.0,118133.0,117867.0,114867.0,117367.0,114833.0,118167.0,113250.0,111750.0,104917.0,106500.0,107167.0,105667.0,100167.0,95417.0,96383.0,98550.0,100668.0,101368.0,101035.0,99667.0,102500.0,102333.0,102317.0,97817.0,94733.0,94750.0,95583.0,100000.0,104000.0,106533.0,107367.0,103367.0,103917.0,104583.0,109583.0,109333.0,108817.0,107583.0,110583.0,117100.0,121000.0,124000.0,127333.0,128000.0,129650.0,128733.0,133733.0,136627.0,135293.0,130293.0,127750.0,128000.0,131333.0,134450.0,139283.0,141615.0,143412.0,142912.0,143913.0,143667.0,142333.0,142433.0,141367.0,144850.0,147083.0,151133.0,151650.0,152317.0,152497.0,154130.0,153130.0,154300.0,151000.0,153333.0,152167.0,156482.0,157815.0,160982.0,163967.0,165633.0,167967.0,169250.0,170217.0,169883.0,167567.0,167100.0,167417.0,170383.0,174883.0,177733.0,179167.0,178666.0,179166.0,180166.0,181667.0,184633.0,186300.0,186300.0,185000.0,185900.0,188567.0,190215.0,193982.0,194732.0,196569.0,195984.0,197901.0,199382.0,199300.0,198967.0,199883.0,202546.0,205879.0,208297.0,209967.0,210967.0,212667.0,214504.0,215137.0,214989.0,213818.0,213272.0,213417.0,212751.0,213330.0,216667.0,220083.0,222740.0,224360.0,227608.0,230452.0,230858.0,231564.0,233646.0,236619.0,241715.0
394931,89,"Ogden, UT",Msa,UT,187467.0,186700.0,189000.0,191333.0,190800.0,188500.0,187382.0,187215.0,184548.0,183300.0,184667.0,186333.0,182367.0,179333.0,182300.0,182933.0,182933.0,178444.0,177144.0,173794.0,175317.0,177983.0,179500.0,176133.0,172467.0,172633.0,177667.0,179817.0,184483.0,179483.0,175883.0,171183.0,170850.0,172967.0,168750.0,167416.0,162916.0,163833.0,164650.0,163817.0,163817.0,160667.0,162000.0,159333.0,160333.0,160083.0,158550.0,158083.0,157833.0,162033.0,166000.0,171200.0,173867.0,173033.0,171333.0,169833.0,170500.0,168167.0,168333.0,167983.0,173983.0,180150.0,184500.0,186800.0,185967.0,186050.0,182917.0,182100.0,181767.0,180267.0,179417.0,181100.0,182762.0,185845.0,186312.0,190300.0,193550.0,193983.0,193000.0,189967.0,189133.0,187800.0,187500.0,190000.0,191667.0,197000.0,199333.0,204000.0,202333.0,203667.0,204167.0,207083.0,205083.0,202917.0,198300.0,202883.0,207883.0,217583.0,222535.0,224202.0,224535.0,223667.0,225333.0,225023.0,224023.0,223023.0,223500.0,224167.0,226117.0,230950.0,238950.0,246300.0,249567.0,247233.0,244267.0,241000.0,243333.0,244633.0,246300.0,248300.0,252783.0,259450.0,266783.0,271333.0,272992.0,269825.0,269125.0,270800.0,271633.0,267667.0,267833.0,267800.0,275133.0,279950.0,289217.0,292883.0,295400.0,292583.0,295400.0,294567.0,296817.0,293667.0,295333.0,296833.0,305650.0,313983.0,318950.0,326467.0,332300.0,341167.0,340167.0,342333.0,342750.0,345750.0,344417.0,351667.0,366667.0,388333.0
394528,90,"Daytona Beach, FL",Msa,FL,177667.0,181000.0,181667.0,181742.0,178408.0,175075.0,167333.0,164644.0,157977.0,150644.0,146625.0,143292.0,144958.0,145000.0,148300.0,148300.0,144967.0,141833.0,140167.0,138500.0,138333.0,138500.0,133833.0,128833.0,125875.0,128208.0,130875.0,131833.0,134167.0,131667.0,128500.0,127333.0,127250.0,125583.0,120083.0,118300.0,116800.0,117433.0,119417.0,120917.0,121950.0,120000.0,118000.0,117967.0,114195.0,109528.0,101561.0,105250.0,113135.0,121135.0,122885.0,121667.0,121667.0,120000.0,120133.0,120217.0,121883.0,123417.0,123333.0,123667.0,124167.0,128400.0,134733.0,139233.0,143333.0,143260.0,144927.0,146593.0,146667.0,148333.0,148333.0,148333.0,146667.0,147333.0,151833.0,154500.0,154500.0,151667.0,150967.0,150300.0,152967.0,152667.0,152500.0,150750.0,152480.0,155980.0,158547.0,161600.0,162695.0,164110.0,162660.0,161565.0,162000.0,163667.0,163633.0,164467.0,164800.0,169833.0,172000.0,174167.0,174167.0,174167.0,176083.0,177750.0,177750.0,175000.0,173333.0,175000.0,178500.0,181650.0,185650.0,188817.0,192167.0,192833.0,193250.0,192233.0,193233.0,192483.0,195333.0,195333.0,200667.0,201762.0,205178.0,205178.0,208250.0,210800.0,211700.0,212533.0,213900.0,216000.0,216811.0,215478.0,215811.0,218000.0,223000.0,226333.0,225800.0,225617.0,225950.0,227569.0,227719.0,227386.0,226633.0,226950.0,226950.0,227932.0,229982.0,236352.0,241037.0,243704.0,244333.0,246667.0,249750.0,252083.0,255717.0,259300.0,265963.0,270997.0
